pais,ano,litros,euros,euros_por_litro
África do Sul,2019,9810.0,67921.0,6.92
África do Sul,2020,3383.0,24012.0,7.1
África do Sul,2021,24212.0,138428.0,5.72
África do Sul,2022,35463.0,223189.0,6.29
África do Sul,2023,18808.0,92537.0,4.92
África do Sul,2024,24190.0,159225.0,6.58
África do Sul,2025,10157.0,57875.0,5.7
Áustria,2006,149022.0,839493.0,5.63
Áustria,2007,170137.0,946075.0,5.56
Áustria,2008,183077.0,1019022.0,5.57
Áustria,2009,160871.0,904897.0,5.62
Áustria,2010,189436.0,1067419.0,5.63
Áustria,2011,202188.0,1116025.0,5.52
Áustria,2012,216746.0,1203523.0,5.55
Áustria,2013,209696.0,1240184.0,5.91
Áustria,2014,249763.0,1495749.0,5.99
Áustria,2015,253655.0,1480183.0,5.84
Áustria,2016,260982.0,1615926.0,6.19
Áustria,2017,271939.0,1739801.0,6.4
Áustria,2018,245542.0,1489211.0,6.07
Áustria,2019,248475.0,1571807.0,6.33
Áustria,2020,202455.0,1284428.0,6.34
Áustria,2021,209730.0,1481932.0,7.07
Áustria,2022,306417.0,2088695.0,6.82
Áustria,2023,240677.0,1585737.0,6.59
Áustria,2024,279947.0,1730891.0,6.18
Áustria,2025,350669.0,1886385.0,5.38
Índia,2006,2305.0,37535.0,16.29
Índia,2007,1008.0,10514.0,10.43
Índia,2008,432.0,1968.0,4.56
Índia,2009,1663.0,3826.0,2.3
Índia,2010,2097.0,12747.0,6.08
Índia,2011,3524.0,25248.0,7.17
Índia,2012,914.0,10722.0,11.74
Índia,2013,2021.0,16144.0,7.99
Índia,2014,1288.0,25786.0,20.02
Índia,2015,1081.0,5748.0,5.32
Índia,2016,1073.0,11141.0,10.39
Índia,2017,4825.0,15153.0,3.14
Índia,2018,2189.0,16647.0,7.61
Índia,2019,2091.0,10984.0,5.25
Índia,2020,1112.0,9046.0,8.14
Índia,2021,3731.0,19245.0,5.16
Índia,2022,8190.0,55003.0,6.72
Índia,2023,2175.0,18246.0,8.39
Índia,2024,14957.0,68472.0,4.58
Índia,2025,1517.0,3849.0,2.54
